ts_iso,avg_cwnd_pkts,avg_rtt_ms,num_conns_with_cwnd
2026-03-18T17:49:33.232816+00:00,10.0,0.132,1
2026-03-18T17:49:33.437100+00:00,10.0,0.132,1
2026-03-18T17:49:33.643085+00:00,10.0,0.132,1
2026-03-18T17:49:33.851616+00:00,10.0,0.132,1
2026-03-18T17:49:34.057891+00:00,10.0,0.132,1
2026-03-18T17:49:34.264757+00:00,10.0,0.132,1
2026-03-18T17:49:34.475069+00:00,10.0,0.132,1
2026-03-18T17:49:34.678096+00:00,10.0,0.132,1
2026-03-18T17:49:34.881983+00:00,10.0,0.132,1
2026-03-18T17:49:35.085600+00:00,10.0,0.132,1
2026-03-18T17:49:35.288715+00:00,10.0,0.132,1
2026-03-18T17:49:35.496372+00:00,10.0,0.132,1
2026-03-18T17:49:35.699556+00:00,10.0,0.132,1
2026-03-18T17:49:35.902981+00:00,10.0,62.269,1
2026-03-18T17:49:36.106341+00:00,10.0,60.651,1
2026-03-18T17:49:36.309224+00:00,1.0,60.651,1
2026-03-18T17:49:36.512461+00:00,3.0,60.244,1
2026-03-18T17:49:36.716023+00:00,3.0,60.244,1
2026-03-18T17:49:36.918881+00:00,2.0,60.244,1
2026-03-18T17:49:37.122611+00:00,2.0,59.185,1
2026-03-18T17:49:37.325431+00:00,2.0,59.185,1
2026-03-18T17:49:37.529107+00:00,2.0,59.185,1
2026-03-18T17:49:37.733529+00:00,2.0,59.185,1
2026-03-18T17:49:37.939982+00:00,2.0,59.185,1
2026-03-18T17:49:38.146733+00:00,2.0,59.185,1
2026-03-18T17:49:38.350783+00:00,2.0,59.185,1
2026-03-18T17:49:38.563444+00:00,2.0,59.185,1
